Data;Water Level;Water Level Error
24/03/2022;0;0
25/03/2022;0;0
26/03/2022;0,542603744;0,006381158
27/03/2022;0;0
28/03/2022;0;0
29/03/2022;0;0
30/03/2022;0;0
31/03/2022;0,494698646;0,00145173
01/04/2022;0;0
02/04/2022;0;0
03/04/2022;0;0
04/04/2022;0;0
05/04/2022;0;0
06/04/2022;0;0
07/04/2022;0;0
08/04/2022;0;0
09/04/2022;0;0
10/04/2022;0,567573402;0,003567278
11/04/2022;0;0
12/04/2022;0;0
13/04/2022;0;0
14/04/2022;0;0
15/04/2022;0;0
16/04/2022;0;0
17/04/2022;0;0
18/04/2022;0;0
19/04/2022;0;0
20/04/2022;0,459831551;0,002770094
21/04/2022;0;0
22/04/2022;0;0
23/04/2022;0;0
24/04/2022;0;0
25/04/2022;0;0
26/04/2022;0;0
27/04/2022;0;0
28/04/2022;0;0
29/04/2022;0;0
30/04/2022;0,54831485;0,001732603
01/05/2022;0;0
02/05/2022;0;0
03/05/2022;0;0
04/05/2022;0;0
05/05/2022;0;0
06/05/2022;0;0
07/05/2022;0;0
08/05/2022;0;0
09/05/2022;0;0
10/05/2022;0;0
11/05/2022;0;0
12/05/2022;0;0
13/05/2022;0;0
14/05/2022;0;0
15/05/2022;0;0
16/05/2022;0;0
17/05/2022;0;0
18/05/2022;0;0
19/05/2022;0;0
20/05/2022;0;0
21/05/2022;0;0
22/05/2022;0;0
23/05/2022;0;0
24/05/2022;0;0
25/05/2022;0;0
26/05/2022;0;0
27/05/2022;0;0
28/05/2022;0;0
29/05/2022;0;0
30/05/2022;0,850890961;0,002126101
31/05/2022;0;0
01/06/2022;0;0
02/06/2022;0;0
03/06/2022;0;0
04/06/2022;0;0
05/06/2022;0;0
06/06/2022;0;0
07/06/2022;0;0
08/06/2022;0;0
09/06/2022;0,976265913;0,003348631
10/06/2022;0;0
11/06/2022;0;0
12/06/2022;0;0
13/06/2022;0;0
14/06/2022;0;0
15/06/2022;11,14219289;0,00327926
16/06/2022;0;0
17/06/2022;0;0
18/06/2022;0;0
19/06/2022;10,10043105;0,002362595
20/06/2022;0;0
21/06/2022;0;0
22/06/2022;0;0
23/06/2022;0;0
24/06/2022;0;0
25/06/2022;0;0
26/06/2022;0;0
27/06/2022;0;0
28/06/2022;0;0
29/06/2022;0;0
30/06/2022;0;0
01/07/2022;0;0
02/07/2022;0;0
03/07/2022;0;0
04/07/2022;0;0
05/07/2022;0;0
06/07/2022;0;0
07/07/2022;0;0
08/07/2022;0,949297446;0,00170862
09/07/2022;0;0
10/07/2022;0;0
11/07/2022;0;0
12/07/2022;10,78486549;0,000769635
13/07/2022;0;0
14/07/2022;0;0
15/07/2022;0;0
16/07/2022;0;0
17/07/2022;0;0
18/07/2022;0,981768605;0,00379143
19/07/2022;0;0
20/07/2022;0;0
21/07/2022;0;0
22/07/2022;0;0
23/07/2022;0;0
24/07/2022;0;0
25/07/2022;0;0
26/07/2022;0;0
27/07/2022;0;0
28/07/2022;0;0
29/07/2022;0;0
30/07/2022;0;0
31/07/2022;0;0
01/08/2022;0;0
02/08/2022;0;0
03/08/2022;0;0
04/08/2022;0;0
05/08/2022;0;0
06/08/2022;0;0
07/08/2022;10,22451058;0,019125056
08/08/2022;11,23734634;0,000332138
09/08/2022;0;0
10/08/2022;0;0
11/08/2022;0;0
12/08/2022;0;0
13/08/2022;0;0
14/08/2022;0;0
15/08/2022;0;0
16/08/2022;0;0
17/08/2022;1,080623876;0,001693741
18/08/2022;0;0
19/08/2022;0;0
20/08/2022;0;0
21/08/2022;0;0
22/08/2022;0;0
23/08/2022;0;0
24/08/2022;0;0
25/08/2022;0;0
26/08/2022;0;0
27/08/2022;0,919304675;0,000956135
28/08/2022;0;0
29/08/2022;0;0
30/08/2022;0;0
31/08/2022;0;0
01/09/2022;0;0
02/09/2022;0;0
03/09/2022;0;0
04/09/2022;0,846375122;0,004953027
05/09/2022;0;0
06/09/2022;0,858794541;0,003500295
07/09/2022;0;0
08/09/2022;0;0
09/09/2022;0;0
10/09/2022;0;0
11/09/2022;0;0
12/09/2022;0;0
13/09/2022;0;0
14/09/2022;0;0
15/09/2022;0;0
16/09/2022;0,728088659;0,000777307
17/09/2022;0;0
18/09/2022;0;0
19/09/2022;0;0
20/09/2022;0;0
21/09/2022;0;0
22/09/2022;0;0
23/09/2022;0;0
24/09/2022;0;0
25/09/2022;0;0
26/09/2022;0,675802348;0,005231916
27/09/2022;0;0
28/09/2022;0;0
29/09/2022;0;0
30/09/2022;0;0
01/10/2022;0,660629234;0
02/10/2022;0;0
03/10/2022;0;0
04/10/2022;0;0
05/10/2022;0;0
06/10/2022;0;0
07/10/2022;0;0
08/10/2022;0;0
09/10/2022;0;0
10/10/2022;0;0
11/10/2022;0;0
12/10/2022;0;0
13/10/2022;0;0
14/10/2022;0;0
15/10/2022;0;0
16/10/2022;0,761210321;0,003427268
17/10/2022;0;0
18/10/2022;0;0
19/10/2022;0;0
20/10/2022;0;0
21/10/2022;0;0
22/10/2022;0;0
23/10/2022;0;0
24/10/2022;0;0
25/10/2022;0,6722137;0,000133755
26/10/2022;0;0
27/10/2022;0;0
28/10/2022;0,468882621;0,00205469
29/10/2022;0;0
30/10/2022;0;0
31/10/2022;0;0
01/11/2022;0;0
02/11/2022;0;0
03/11/2022;0;0
04/11/2022;0,539650726;0,000249658
05/11/2022;0;0
06/11/2022;0;0
07/11/2022;0;0
08/11/2022;0;0
09/11/2022;0;0
10/11/2022;0;0
11/11/2022;0;0
12/11/2022;0;0
13/11/2022;0;0
14/11/2022;0;0
15/11/2022;0;0
16/11/2022;0;0
17/11/2022;0;0
18/11/2022;0;0
19/11/2022;0;0
20/11/2022;0;0
21/11/2022;0;0
22/11/2022;0;0
23/11/2022;0;0
24/11/2022;0,226544467;0,007365151
25/11/2022;0;0
26/11/2022;0;0
27/11/2022;0;0
28/11/2022;0;0
29/11/2022;0;0
30/11/2022;0;0
01/12/2022;0;0
02/12/2022;0;0
03/12/2022;0;0
04/12/2022;0,189497969;3,96739E-05
05/12/2022;0;0
06/12/2022;0;0
07/12/2022;0;0
08/12/2022;0;0
09/12/2022;0;0
10/12/2022;0;0
11/12/2022;0;0
12/12/2022;0;0
13/12/2022;0;0
14/12/2022;0;0
15/12/2022;0;0
16/12/2022;0;0
17/12/2022;0;0
18/12/2022;0;0
19/12/2022;0;0
20/12/2022;0;0
21/12/2022;0,147640433;0,001345744
22/12/2022;0;0
23/12/2022;0;0
24/12/2022;0,248829904;0,003336564
25/12/2022;0;0
26/12/2022;0;0
27/12/2022;0;0
28/12/2022;0;0
29/12/2022;0;0
30/12/2022;0;0
31/12/2022;0;0
01/01/2023;0;0
02/01/2023;0;0
03/01/2023;0,085576497;0,001087033
04/01/2023;0;0
05/01/2023;0;0
06/01/2023;0;0
07/01/2023;0;0
08/01/2023;0;0
09/01/2023;0;0
10/01/2023;0;0
11/01/2023;0;0
12/01/2023;0;0
13/01/2023;0,1680847;0,001965674
14/01/2023;0;0
15/01/2023;0;0
16/01/2023;0;0
17/01/2023;0,215981712;0,000918437
18/01/2023;0;0
19/01/2023;0;0
20/01/2023;0;0
21/01/2023;0;0
22/01/2023;0;0
23/01/2023;0;0
24/01/2023;0;0
25/01/2023;0;0
26/01/2023;0;0
27/01/2023;0;0
28/01/2023;0;0
29/01/2023;0;0
30/01/2023;0;0
31/01/2023;0;0
01/02/2023;0;0
02/02/2023;0,309111458;0,002108787
03/02/2023;0;0
04/02/2023;0;0
05/02/2023;0;0
06/02/2023;0;0
07/02/2023;0;0
08/02/2023;0;0
09/02/2023;0;0
10/02/2023;0;0
11/02/2023;0;0
12/02/2023;0,441104135;0,000936587
13/02/2023;0,189058191;0,003997484
14/02/2023;0;0
15/02/2023;0;0
16/02/2023;0;0
17/02/2023;0;0
18/02/2023;0;0
19/02/2023;0;0
20/02/2023;0;0
21/02/2023;0,394335186;0,001166961
22/02/2023;0;0
23/02/2023;0;0
24/02/2023;0;0
25/02/2023;0;0
26/02/2023;0;0
27/02/2023;0;0
28/02/2023;0;0
01/03/2023;0;0
02/03/2023;0;0
03/03/2023;0,463200872;0,002322427
04/03/2023;0;0
05/03/2023;0;0
06/03/2023;0;0
07/03/2023;0;0
08/03/2023;0;0
09/03/2023;0;0
10/03/2023;0;0
11/03/2023;0;0
12/03/2023;0;0
13/03/2023;0;0
14/03/2023;0;0
15/03/2023;0;0
16/03/2023;0;0
17/03/2023;0;0
18/03/2023;0;0
19/03/2023;0;0
20/03/2023;0;0
21/03/2023;0;0
22/03/2023;0;0
23/03/2023;0,462701954;0,003055433
24/03/2023;0;0
25/03/2023;0;0
26/03/2023;0;0
27/03/2023;0;0
28/03/2023;0;0
29/03/2023;0;0
30/03/2023;0;0
31/03/2023;0;0
01/04/2023;0;0
02/04/2023;0,449117598;0,00151634
03/04/2023;0;0
04/04/2023;0;0
05/04/2023;0;0
06/04/2023;0;0
07/04/2023;0;0
08/04/2023;0,365792374;0,00143722
09/04/2023;0;0
10/04/2023;0;0
11/04/2023;0;0
12/04/2023;0;0
13/04/2023;0;0
14/04/2023;0;0
15/04/2023;0;0
16/04/2023;0;0
17/04/2023;0;0
18/04/2023;0;0
19/04/2023;0;0
20/04/2023;0;0
21/04/2023;0;0
22/04/2023;0;0
23/04/2023;0;0
24/04/2023;0;0
25/04/2023;0;0
26/04/2023;0;0
27/04/2023;0;0
28/04/2023;0;0
29/04/2023;0;0
30/04/2023;0;0
01/05/2023;0;0
02/05/2023;0,489427958;0,000455987
03/05/2023;0;0
04/05/2023;0;0
05/05/2023;0,522634816;0,0017654
06/05/2023;0;0
07/05/2023;0;0
08/05/2023;0;0
09/05/2023;0;0
10/05/2023;0;0
11/05/2023;0;0
12/05/2023;0;0
13/05/2023;0;0
14/05/2023;0;0
15/05/2023;0;0
16/05/2023;0;0
17/05/2023;0;0
18/05/2023;0;0
19/05/2023;0;0
20/05/2023;0;0
21/05/2023;0;0
22/05/2023;0,688303181;0,001375339
23/05/2023;0;0
24/05/2023;0;0
25/05/2023;0;0
26/05/2023;0;0
27/05/2023;0;0
28/05/2023;0;0
29/05/2023;0;0
30/05/2023;0;0
31/05/2023;0;0
01/06/2023;0,627914778;0,004044739
02/06/2023;0;0
03/06/2023;0;0
04/06/2023;0;0
05/06/2023;0;0
06/06/2023;0;0
07/06/2023;0;0
08/06/2023;0;0
09/06/2023;0;0
10/06/2023;0;0
11/06/2023;0;0
12/06/2023;0;0
13/06/2023;0;0
14/06/2023;0;0
15/06/2023;0;0
16/06/2023;0;0
17/06/2023;0;0
18/06/2023;0;0
19/06/2023;0;0
20/06/2023;0,872247279;0,002977385
21/06/2023;0;0
22/06/2023;0;0
23/06/2023;0;0
24/06/2023;0;0
25/06/2023;0;0
26/06/2023;0;0
27/06/2023;0;0
28/06/2023;1,050466314;0,002381511
29/06/2023;0;0
30/06/2023;0;0
01/07/2023;0;0
02/07/2023;0;0
03/07/2023;0;0
04/07/2023;0;0
05/07/2023;0;0
06/07/2023;0;0
07/07/2023;0;0
08/07/2023;0;0
09/07/2023;0;0
10/07/2023;0;0
11/07/2023;0;0
12/07/2023;0;0
13/07/2023;0;0
14/07/2023;0;0
15/07/2023;0;0
16/07/2023;0;0
17/07/2023;0;0
18/07/2023;0;0
19/07/2023;0;0
20/07/2023;0;0
21/07/2023;0;0
22/07/2023;0;0
23/07/2023;0;0
24/07/2023;0;0
25/07/2023;10,76524718;0,002324295
26/07/2023;0;0
27/07/2023;0;0
28/07/2023;0;0
29/07/2023;0;0
30/07/2023;0;0
31/07/2023;0;0
01/08/2023;0;0
02/08/2023;0;0
03/08/2023;0;0
04/08/2023;0;0
05/08/2023;0;0
06/08/2023;0;0
07/08/2023;0;0
08/08/2023;0;0
09/08/2023;0;0
10/08/2023;0;0
11/08/2023;0;0
12/08/2023;0;0
13/08/2023;0;0
14/08/2023;0;0
15/08/2023;0;0
16/08/2023;0;0
17/08/2023;0;0
18/08/2023;0;0
19/08/2023;0;0
20/08/2023;0;0
21/08/2023;0;0
22/08/2023;0;0
23/08/2023;0;0
24/08/2023;0;0
25/08/2023;0;0
26/08/2023;0;0
27/08/2023;0;0
28/08/2023;0;0
29/08/2023;0;0
30/08/2023;0;0
31/08/2023;0;0
01/09/2023;0;0
02/09/2023;0;0
03/09/2023;0;0
04/09/2023;0;0
05/09/2023;0;0
06/09/2023;0;0
07/09/2023;0;0
08/09/2023;0;0
09/09/2023;0;0
10/09/2023;0;0
11/09/2023;0;0
12/09/2023;0;0
13/09/2023;0;0
14/09/2023;0;0
15/09/2023;0;0
16/09/2023;0;0
17/09/2023;0;0
18/09/2023;0;0
19/09/2023;0;0
20/09/2023;0;0
21/09/2023;0;0
22/09/2023;0;0
23/09/2023;0;0
24/09/2023;0;0
25/09/2023;0;0
26/09/2023;0;0
27/09/2023;0;0
28/09/2023;0;0
29/09/2023;0;0
30/09/2023;0;0
01/10/2023;0;0
02/10/2023;0;0
03/10/2023;0;0
04/10/2023;0;0
05/10/2023;0;0
06/10/2023;0;0
07/10/2023;0;0
08/10/2023;0;0
09/10/2023;0;0
10/10/2023;0;0
11/10/2023;0;0
12/10/2023;0;0
13/10/2023;0;0
14/10/2023;0;0
15/10/2023;0;0
16/10/2023;0;0
17/10/2023;0;0
18/10/2023;0;0
19/10/2023;0;0
20/10/2023;0;0
21/10/2023;0;0
22/10/2023;0;0
23/10/2023;0;0
24/10/2023;0;0
25/10/2023;0;0
26/10/2023;0;0
27/10/2023;14,80148645;0,002555484
28/10/2023;0;0
29/10/2023;0;0
30/10/2023;0;0
31/10/2023;0;0
01/11/2023;0;0
02/11/2023;0;0
03/11/2023;0;0
04/11/2023;0;0
05/11/2023;0;0
06/11/2023;1,350573468;0,000540538
07/11/2023;0;0
08/11/2023;0;0
09/11/2023;0;0
10/11/2023;0;0
11/11/2023;0;0
12/11/2023;0;0
13/11/2023;0;0
14/11/2023;0;0
15/11/2023;0;0
16/11/2023;11,91594523;0,000607236
17/11/2023;0;0
18/11/2023;0;0
19/11/2023;0;0
20/11/2023;0;0
21/11/2023;0;0
22/11/2023;0;0
23/11/2023;0;0
24/11/2023;0;0
25/11/2023;0;0
26/11/2023;0;0
27/11/2023;0;0
28/11/2023;0;0
29/11/2023;0;0
30/11/2023;0;0
01/12/2023;0;0
02/12/2023;0;0
03/12/2023;0;0
04/12/2023;0;0
05/12/2023;0;0
06/12/2023;0;0
07/12/2023;0;0
08/12/2023;0;0
09/12/2023;0;0
10/12/2023;0;0
11/12/2023;0;0
12/12/2023;0;0
13/12/2023;0;0
14/12/2023;0;0
15/12/2023;0;0
16/12/2023;0,944202475;0,001756404
17/12/2023;0;0
18/12/2023;0;0
19/12/2023;0;0
20/12/2023;0;0
21/12/2023;0;0
22/12/2023;0;0
23/12/2023;0;0
24/12/2023;0;0
25/12/2023;0;0
26/12/2023;0;0
27/12/2023;0;0
28/12/2023;0;0
29/12/2023;0;0
30/12/2023;0;0
31/12/2023;0;0
01/01/2024;0;0
02/01/2024;0;0
03/01/2024;0,773215246;0,002444725
04/01/2024;0;0
05/01/2024;0,88271879;0,004633248
06/01/2024;0;0
07/01/2024;0;0
08/01/2024;0;0
09/01/2024;0;0
10/01/2024;0;0
11/01/2024;0;0
12/01/2024;0;0
13/01/2024;0;0
14/01/2024;0;0
15/01/2024;0,732436619;0,011127559
16/01/2024;0;0
17/01/2024;0;0
18/01/2024;0;0
19/01/2024;0;0
20/01/2024;0;0
21/01/2024;0;0
22/01/2024;0;0
23/01/2024;0;0
24/01/2024;0;0
25/01/2024;0,692828197;0,001222883
26/01/2024;0;0
27/01/2024;0;0
28/01/2024;0;0
29/01/2024;0;0
30/01/2024;0,601791142;0,000164585
31/01/2024;0;0
01/02/2024;0;0
02/02/2024;0;0
03/02/2024;0,512263526;0,003040296
04/02/2024;0;0
05/02/2024;0;0
06/02/2024;0;0
07/02/2024;0;0
08/02/2024;0;0
09/02/2024;0;0
10/02/2024;0;0
11/02/2024;0;0
12/02/2024;0;0
13/02/2024;0;0
14/02/2024;0;0
15/02/2024;0;0
16/02/2024;0;0
17/02/2024;0;0
18/02/2024;0;0
19/02/2024;0;0
20/02/2024;0;0
21/02/2024;0;0
22/02/2024;0;0
23/02/2024;0;0
24/02/2024;0;0
25/02/2024;0;0
26/02/2024;0;0
27/02/2024;0;0
28/02/2024;0;0
29/02/2024;0;0
01/03/2024;0;0
02/03/2024;0;0
03/03/2024;0;0
04/03/2024;0,503636512;0,001133465
05/03/2024;0;0
06/03/2024;0;0
07/03/2024;0;0
08/03/2024;0;0
09/03/2024;0;0
10/03/2024;0;0
11/03/2024;0;0
12/03/2024;0;0
13/03/2024;0;0
14/03/2024;0,441919529;0,000398624
15/03/2024;0;0
16/03/2024;0;0
17/03/2024;0;0
18/03/2024;0;0
19/03/2024;0;0
20/03/2024;0;0
21/03/2024;0;0
22/03/2024;0;0
23/03/2024;0;0
24/03/2024;0,545882333;0,000349127
25/03/2024;0;0
26/03/2024;0;0
27/03/2024;0;0
28/03/2024;0;0
29/03/2024;0;0
30/03/2024;0;0
31/03/2024;0;0
01/04/2024;0;0
02/04/2024;0;0
03/04/2024;0,678739685;0,003522365
04/04/2024;0;0
05/04/2024;0;0
06/04/2024;0;0
07/04/2024;0;0
08/04/2024;0;0
09/04/2024;0;0
10/04/2024;0;0
11/04/2024;0;0
12/04/2024;0;0
13/04/2024;0,849342108;0,000730291
14/04/2024;0;0
15/04/2024;0;0
16/04/2024;0;0
17/04/2024;0;0
18/04/2024;0;0
19/04/2024;0;0
20/04/2024;0;0
21/04/2024;0;0
22/04/2024;0;0
23/04/2024;0;0
24/04/2024;0;0
25/04/2024;0;0
26/04/2024;0;0
27/04/2024;0;0
28/04/2024;0;0
29/04/2024;0;0
30/04/2024;0;0
01/05/2024;0;0
02/05/2024;0;0
03/05/2024;11,63206947;0,003830909
04/05/2024;0;0
05/05/2024;0;0
06/05/2024;0;0
07/05/2024;0;0
08/05/2024;0;0
09/05/2024;0;0
10/05/2024;0;0
11/05/2024;0;0
12/05/2024;0;0
13/05/2024;0;0
14/05/2024;0;0
15/05/2024;0;0
16/05/2024;0;0
17/05/2024;0;0
18/05/2024;0;0
19/05/2024;0;0
20/05/2024;0;0
21/05/2024;0;0
22/05/2024;0;0
23/05/2024;0;0
24/05/2024;0;0
25/05/2024;0;0
26/05/2024;0;0
27/05/2024;0;0
28/05/2024;0;0
29/05/2024;0;0
30/05/2024;0;0
31/05/2024;0;0
01/06/2024;0;0
02/06/2024;0;0
03/06/2024;0;0
04/06/2024;0;0
05/06/2024;0;0
06/06/2024;0;0
07/06/2024;0;0
08/06/2024;0;0
09/06/2024;0;0
10/06/2024;0;0
11/06/2024;18,01391965;0,001451066
12/06/2024;0;0
13/06/2024;0;0
14/06/2024;0;0
15/06/2024;0;0
16/06/2024;0;0
17/06/2024;0;0
18/06/2024;0;0
19/06/2024;0;0
20/06/2024;0;0
21/06/2024;0;0
22/06/2024;0;0
23/06/2024;0;0
24/06/2024;0;0
25/06/2024;0;0
26/06/2024;0;0
27/06/2024;0;0
28/06/2024;0;0
29/06/2024;0;0
30/06/2024;0;0
01/07/2024;0;0
02/07/2024;0;0
03/07/2024;0;0
04/07/2024;0;0
05/07/2024;0;0
06/07/2024;0;0
07/07/2024;0;0
08/07/2024;0;0
09/07/2024;0;0
10/07/2024;14,71212455;0,000327885
11/07/2024;0;0
12/07/2024;0;0
13/07/2024;0;0
14/07/2024;0;0
15/07/2024;0;0
16/07/2024;0;0
17/07/2024;0;0
18/07/2024;0;0
19/07/2024;0;0
20/07/2024;0;0
21/07/2024;1,275255767;1,95874E-05
22/07/2024;0;0
23/07/2024;0;0
24/07/2024;0;0
25/07/2024;0;0
26/07/2024;0;0
27/07/2024;0;0
28/07/2024;0;0
29/07/2024;0;0
30/07/2024;0;0
31/07/2024;10,42290367;0,006455821
01/08/2024;0;0
02/08/2024;0;0
03/08/2024;0;0
04/08/2024;0;0
05/08/2024;0;0
06/08/2024;0,924338395;0,00622282
07/08/2024;0;0
08/08/2024;0;0
09/08/2024;0;0
10/08/2024;0;0
11/08/2024;0;0
12/08/2024;0;0
13/08/2024;0;0
14/08/2024;0;0
15/08/2024;0;0
16/08/2024;0;0
17/08/2024;0;0
18/08/2024;0;0
19/08/2024;0;0
20/08/2024;0;0
21/08/2024;0;0
22/08/2024;0;0
23/08/2024;0;0
24/08/2024;0;0
25/08/2024;0;0
26/08/2024;0;0
27/08/2024;0;0
28/08/2024;0;0
29/08/2024;0;0
30/08/2024;0,891037864;0,002308163
31/08/2024;0;0
01/09/2024;0;0
02/09/2024;0,873782827;0,00619783
03/09/2024;0;0
04/09/2024;0;0
05/09/2024;0;0
06/09/2024;0;0
07/09/2024;0;0
08/09/2024;0;0
09/09/2024;0;0
10/09/2024;0;0
11/09/2024;0;0
12/09/2024;0;0
13/09/2024;0;0
14/09/2024;0;0
15/09/2024;0;0
16/09/2024;0;0
17/09/2024;0;0
18/09/2024;0;0
19/09/2024;0;0
20/09/2024;0;0
21/09/2024;0;0
22/09/2024;0;0
23/09/2024;0;0
24/09/2024;0;0
25/09/2024;0;0
26/09/2024;0;0
27/09/2024;0;0
28/09/2024;11,73108112;0,003152052
29/09/2024;10,83692441;0,003633085
30/09/2024;0;0
01/10/2024;0;0
02/10/2024;0;0
03/10/2024;0;0
04/10/2024;0;0
05/10/2024;0;0
06/10/2024;0;0
07/10/2024;0;0
08/10/2024;0;0
09/10/2024;0;0
10/10/2024;0;0
11/10/2024;0;0
12/10/2024;0;0
13/10/2024;0;0
14/10/2024;0;0
15/10/2024;0;0
16/10/2024;0;0
17/10/2024;0;0
18/10/2024;0;0
19/10/2024;0;0
20/10/2024;0;0
21/10/2024;0;0
22/10/2024;0;0
23/10/2024;0;0
24/10/2024;0;0
25/10/2024;0;0
26/10/2024;0;0
27/10/2024;0;0
28/10/2024;0,872534693;0,002630424
29/10/2024;0;0
30/10/2024;0;0
31/10/2024;0;0
01/11/2024;0;0
02/11/2024;0;0
03/11/2024;0;0
04/11/2024;0;0
05/11/2024;0;0
06/11/2024;0;0
07/11/2024;0;0
08/11/2024;0;0
09/11/2024;0;0
10/11/2024;0;0
11/11/2024;0;0
12/11/2024;0;0
13/11/2024;0;0
14/11/2024;0;0
15/11/2024;0;0
16/11/2024;0;0
17/11/2024;0,589702611;0,000744381
18/11/2024;0;0
19/11/2024;0;0
20/11/2024;0;0
21/11/2024;0;0
22/11/2024;0,370333217;0,002110741
23/11/2024;0;0
24/11/2024;0;0
25/11/2024;0;0
26/11/2024;0;0
27/11/2024;0;0
28/11/2024;0;0
29/11/2024;0;0
30/11/2024;0;0
01/12/2024;0;0
02/12/2024;0;0
03/12/2024;0;0
04/12/2024;0;0
05/12/2024;0;0
06/12/2024;0;0
07/12/2024;0,462786415;0,003940124
08/12/2024;0;0
09/12/2024;0;0
10/12/2024;0;0
11/12/2024;0;0
12/12/2024;0;0
13/12/2024;0;0
14/12/2024;0;0
15/12/2024;0;0
16/12/2024;0;0
17/12/2024;0,514558577;0,002023815
18/12/2024;0;0
19/12/2024;0,466967961;0,000456316
20/12/2024;0;0
21/12/2024;0;0
22/12/2024;0;0
23/12/2024;0;0
24/12/2024;0;0
25/12/2024;0;0
26/12/2024;0;0
27/12/2024;0;0
28/12/2024;0;0
29/12/2024;0;0
30/12/2024;0;0
31/12/2024;0;0
